Id_plot,Location,Plots,Treatment,Date,Longitude,Latitude,Elevation,Inclination,Bearing,Richness,Abundance,Density,D_Shannon,D_Simpson,Canopy_cover,N_M_Trees_adult,N_M_Eedulis_adult,FRic,FEve,FDiv,FDis,Rao,leaf_thickness,seed_mass,leaf_area,sla,seed_length,carbon_nitro,leaf_damage,ME,MI,PAT,MIN,GAL,Ed_seeds_available,Ed_seeds_preyed,Ed_predation_efforts_hours,GHG_Rep,GHG_CH4,GHG_CO2,GHG_N2O,pH_H2O,pH_CaCl2,SB,CEC,V,m,P,K,Ca,Mg,Al,H_Al,OM,Total_sand,Silt,Clay,Texture,effort_cam_day_summed,ttl_spp_rich,med_lar_mamm_spp_rich,small_mamm_spp_rich,birds_spp_rich,ttl_fg_rich,med_lar_mamm_fg_rich,small_mamm_fg_rich,birds_fg_rich,birds_1_ttl_abnd,birds_2_ttl_abnd,birds_3_ttl_abnd,birds_4_ttl_abnd,herbivore_1_ttl_abnd,herbivore_2_ttl_abnd,herbivore_3_ttl_abnd,marsupial_1_ttl_abnd,marsupial_2_ttl_abnd,marsupial_3_ttl_abnd,meso_1_ttl_abnd,others_1_ttl_abnd,predator_1_ttl_abnd,predator_2_ttl_abnd,rodent_1_ttl_abnd,rodent_2_ttl_abnd,rodent_3_ttl_abnd,rodent_4_ttl_abnd,all_med_lar_abn,all_small_abn,all_birds_abn,Cabassous_sp__ttl_abnd,Cuniculus_paca_ttl_abnd,Dasyprocta_leporina_ttl_abnd,Dasypus_novemcinctus_ttl_abnd,Dasypus_sp__ttl_abnd,Eira_barbara_ttl_abnd,Euphractus_sexcinctus_ttl_abnd,Leopardus_guttulus_ttl_abnd,Leopardus_pardalis_ttl_abnd,Leopardus_wiedii_ttl_abnd,Leopardus_sp__ttl_abnd,Mazama_sp__ttl_abnd,Myrmecophaga_tridactyla_ttl_abnd,Nasua_nasua_ttl_abnd,Pecari_tajacu_ttl_abnd,Puma_concolor_ttl_abnd,Puma_yagouaroundi_ttl_abnd,Sylvilagus_brasiliensis_ttl_abnd,Tamandua_tetradactyla_ttl_abnd,Tapirus_terrestris_ttl_abnd,Tayassu_pecari_ttl_abnd,birds_1_fg_kg,birds_2_fg_kg,birds_3_fg_kg,birds_4_fg_kg,herbivore_1_fg_kg,herbivore_2_fg_kg,herbivore_3_fg_kg,marsupial_1_fg_kg,marsupial_2_fg_kg,marsupial_3_fg_kg,meso_1_fg_kg,others_1_fg_kg,predator_1_fg_kg,predator_2_fg_kg,rodent_1_fg_kg,rodent_2_fg_kg,rodent_3_fg_kg,rodent_4_fg_kg,all_med_lar_bmss_kg,all_small_bmss_kg,all_birds_bmss_kg,birds_1_fg_kg_cam_effort,birds_2_fg_kg_cam_effort,birds_3_fg_kg_cam_effort,birds_4_fg_kg_cam_effort,herbivore_1_fg_kg_cam_effort,herbivore_2_fg_kg_cam_effort,herbivore_3_fg_kg_cam_effort,marsupial_1_fg_kg_cam_effort,marsupial_2_fg_kg_cam_effort,marsupial_3_fg_kg_cam_effort,meso_1_fg_kg_cam_effort,others_1_fg_kg_cam_effort,predator_1_fg_kg_cam_effort,predator_2_fg_kg_cam_effort,rodent_1_fg_kg_cam_effort,rodent_2_fg_kg_cam_effort,rodent_3_fg_kg_cam_effort,rodent_4_fg_kg_cam_effort,all_med_lar_bmss_kg_cam_effort,all_small_bmss_kg_cam_effort,all_birds_bmss_kg_cam_effort,Cabassous_sp__kg,Cuniculus_paca_kg,Dasyprocta_leporina_kg,Dasypus_novemcinctus_kg,Dasypus_sp__kg,Eira_barbara_kg,Euphractus_sexcinctus_kg,Leopardus_guttulus_kg,Leopardus_pardalis_kg,Leopardus_wiedii_kg,Leopardus_sp__kg,Mazama_sp__kg,Myrmecophaga_tridactyla_kg,Nasua_nasua_kg,Pecari_tajacu_kg,Puma_concolor_kg,Puma_yagouaroundi_kg,Sylvilagus_brasiliensis_kg,Tamandua_tetradactyla_kg,Tapirus_terrestris_kg,Tayassu_pecari_kg,Cabassous_sp__kg_cam_effort,Cuniculus_paca_kg_cam_effort,Dasyprocta_leporina_kg_cam_effort,Dasypus_novemcinctus_kg_cam_effort,Dasypus_sp__kg_cam_effort,Eira_barbara_kg_cam_effort,Euphractus_sexcinctus_kg_cam_effort,Leopardus_guttulus_kg_cam_effort,Leopardus_pardalis_kg_cam_effort,Leopardus_wiedii_kg_cam_effort,Leopardus_sp__kg_cam_effort,Mazama_sp__kg_cam_effort,Myrmecophaga_tridactyla_kg_cam_effort,Nasua_nasua_kg_cam_effort,Pecari_tajacu_kg_cam_effort,Puma_concolor_kg_cam_effort,Puma_yagouaroundi_kg_cam_effort,Sylvilagus_brasiliensis_kg_cam_effort,Tamandua_tetradactyla_kg_cam_effort,Tapirus_terrestris_kg_cam_effort,Tayassu_pecari_kg_cam_effort,Cabassous_sp__mean_time_in_plot,Cuniculus_paca_mean_time_in_plot,Dasyprocta_leporina_mean_time_in_plot,Dasypus_novemcinctus_mean_time_in_plot,Dasypus_sp__mean_time_in_plot,Eira_barbara_mean_time_in_plot,Euphractus_sexcinctus_mean_time_in_plot,Leopardus_guttulus_mean_time_in_plot,Leopardus_pardalis_mean_time_in_plot,Leopardus_wiedii_mean_time_in_plot,Leopardus_sp__mean_time_in_plot,Mazama_sp__mean_time_in_plot,Myrmecophaga_tridactyla_mean_time_in_plot,Nasua_nasua_mean_time_in_plot,Pecari_tajacu_mean_time_in_plot,Puma_concolor_mean_time_in_plot,Puma_yagouaroundi_mean_time_in_plot,Sylvilagus_brasiliensis_mean_time_in_plot,Tamandua_tetradactyla_mean_time_in_plot,Tapirus_terrestris_mean_time_in_plot,Tayassu_pecari_mean_time_in_plot,ml_body_size_kg,hbvr_body_size_kg
CBO_p09o,CBO,9,open,2017,-47.98609,-24.071048,727.443481,3,118,9,23,2.555555556,1.925408165,0.809688581,NA,20,0,0,0.75,0.5,0.06,0,0.21,1287.52,17123.88,17.55,18.89,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,37,9,143,63,85,59,7,5,4,51,134,761,274,393,333,md-arg,87,6,2,2,2,6,2,2,2,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,2,6,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.5,0.04,0,0,0,0,0,0,0.55,0,103.5,0,0,0,0,2.8,4.2,107.7,3.35,26.54,0,0.304597701,4.60E-04,0,0,0,0,0,0,0.006321839,0,1.189655172,0,0,0,0,0.032183908,0.048275862,1.237931034,0.038505747,0.305057471,0,6.2,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0.071264368,0,0,0,0,0,0,0,0,0,0,4.551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.26,0
CBO_p09c,CBO,9,closed,2017,-47.986205,-24.071008,727.91449,8,779,9,38,4.222222222,2.009709182,0.8359375,NA,22,1,0,0.72,0.4,0.06,0.01,2.43,324.76,19999.22,10845.44,12.79,12.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,38,16,121,132,6735,79,0,11,5,33,105,681,300,365,334,md-arg,78,4,0,4,0,4,0,3,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.1,1.1,0,0,0,0,0,0,0.4,0,0,1.6,0.6,0.007692308,0,0,0,0,0,0,0,0.001282051,0.014102564,0,0,0,0,0,0,0.005128205,0,0,0.020512821,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO_p11o,CBO,11,open,2017,-47.985698,-24.062906,804.268616,16,149,9,51,5.666666667,1.746434916,0.770760548,NA,21,1,0,0.73,0.64,0.1,0.01,3,783.87,6118.77,12263.05,14.74,17.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,33,5,152,33,8958,29,1,3,2,43,147,998,507,236,257,md-arg,89,5,1,3,1,7,1,4,2,2,6,0,0,0,0,9,0,0,6,0,0,0,0,1,1,3,0,9,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.6,29,0,0,0,0,9460,0,0,4.4,0,0,0,0,0.035,0.05,2.6,0,9460,7.085,29.6,0.006741573,0.325842697,0,0,0,0,106.2921348,0,0,0.049438202,0,0,0,0,3.93E-04,5.62E-04,0.029213483,0,106.2921348,0.079606742,0.33258427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.2921348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220
CBO_p11c,CBO,11,closed,2017,-47.985811,-24.062904,802.03241,15,122,14,58,6.444444444,2.235212609,0.837890625,NA,24,3,0.27,0.83,0.63,0.07,0.01,1.58,1104.29,9148.92,8816.68,14.92,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,33,6,136,44,8537,73,0,3,3,35,13,924,582,185,232,md-ar,89,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,3.6,0,0,3.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93E-04,0,0.040449438,0,0,0.040842697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO_p12o,CBO,12,open,2017,-47.986058,-24.064589,746.259644,35,274,6,24,2.666666667,1.707475435,0.802768166,NA,21,0,0,0.92,0.6,0.09,0.01,3.08,484.82,11484.25,24453.48,12.33,15.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4,14,137,102,6818,78,0,9,5,3,123,786,255,323,422,arg,61,7,2,3,2,8,2,3,3,13,0,1,1,3,0,0,0,1,3,0,2,0,0,0,1,0,0,5,5,15,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6.6,0,0.04,0.16,57,0,0,0,0.05,2.75,0,23,0,0,0,0.05,0,0,80,2.85,6.8,0.108196721,0,6.56E-04,0.002622951,0.93442623,0,0,0,8.20E-04,0.045081967,0,0.37704918,0,0,0,8.20E-04,0,0,1.31147541,0.046721311,0.11147541,0,0,0,2.7,0,0,0,0,0,0,0,57,44,0,0,0,0,0,0,0,0,0,0,0,0.044262295,0,0,0,0,0,0,0,0.93442623,0.721311475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,21
CBO_p12c,CBO,12,closed,2017,-47.986035,-24.06442,747.127075,25,265,6,16,1.777777778,1.430685336,0.683673469,NA,28,3,0,0.74,0.75,0.04,0,1.77,55.76,10960.16,12.56,9.72,12.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,37,1,76,132,7917,43,0,6,4,38,66,427,279,435,285,md-arg,87,3,0,2,1,3,0,2,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0.05,0,0,0,3.9,0.6,0.006896552,0,0,0,0,0,0,0,0,0.044252874,0,0,0,0,0,5.75E-04,0,0,0,0.044827586,0.006896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO_p14o,CBO,14,open,2017,-47.983904,-24.062175,745.258972,15,275,6,23,2.555555556,1.527052664,0.716553288,NA,9,3,0,0.88,0.52,0.04,0,1.46,300.97,10565.37,16.68,14.36,13.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,38,1,8,125,7619,41,0,7,3,32,7,421,225,447,329,md-arg,88,8,3,3,2,10,4,3,3,4,8,2,0,6,0,2,0,1,2,0,1,0,0,0,0,1,5,14,4,14,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,4.2,12,0.2,0,342,0,880,0,0.05,1.65,0,23,0,0,0,0,0.4,54.6,1299.6,2.1,16.4,0.047727273,0.136363636,0.002272727,0,3.886363636,0,10,0,5.68E-04,0.01875,0,0.261363636,0,0,0,0,0.004545455,0.620454545,14.76818182,0.023863636,0.186363636,0,80.6,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,9,880,0,0,0.915909091,0,0,0,0,0,0,0,0,0,3.886363636,0,0,0,0,0,0,0.102272727,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.56216216,57.18181818
CBO_p14c,CBO,14,closed,2017,-47.984013,-24.06219,748.46936,9,277,10,37,4.111111111,2.128549005,0.858725762,NA,20,4,0,0.75,0.59,0.08,0.01,1.9,721.58,9436.72,19.87,16.18,14.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,38,14,134,104,5758,57,0,9,5,19,12,729,267,307,426,arg,87,4,0,2,2,3,0,1,2,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0.16,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,1.65,2.56,0.027586207,0,0.00183908,0,0,0,0,0,0,0.018965517,0,0,0,0,0,0,0,0,0,0.018965517,0.029425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO_p15o,CBO,15,open,2017,-47.982107,-24.061303,747.095642,26,315,6,36,4,1.492957633,0.723765432,NA,23,2,0.01,0.64,0.52,0.07,0.01,1.89,611.19,10164.41,20.09,19.71,16.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,36,9,118,76,6538,69,0,6,3,17,109,661,179,474,347,md-arg,88,5,2,2,1,5,2,2,1,0,1,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,4,10,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.5,0,0,0,0,4840,0,0.05,3.85,0,0,0,0,0,0,0,29.4,4869.4,3.9,0.5,0,0.005681818,0,0,0,0,55,0,5.68E-04,0.04375,0,0,0,0,0,0,0,0.334090909,55.33409091,0.044318182,0.005681818,0,43.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840,0,0,0.493181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.4896552,220
CBO_p15c,CBO,15,closed,2017,-47.982419,-24.061552,745.314453,1,54,6,26,2.888888889,1.580818536,0.7578125,NA,22,10,0,0.78,0.64,0.06,0,0.24,1392.82,13935.11,17.74,17.24,14.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,34,11,95,116,7556,69,0,8,3,34,84,591,181,470,350,arg,37,2,0,1,1,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.15,0.04,0,0,0.001081081,0,0,0,0,0,0.004054054,0,0,0,0,0,0,0,0,0,0,0.004054054,0.001081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR_p01o,CAR,1,open,2017,-47.927781,-25.094767,28.525818,1,209,5,24,2.666666667,1.357977855,0.680555556,NA,25,5,0,0.67,0.66,0.01,0,0.25,387.72,8825.74,20.98,13.62,11.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,39,2,7,286,2857,149,32,13,6,8,5,417,889,36,75,ar,84,3,1,1,1,4,2,1,1,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0.12,0,19,84,0,0,0,0.55,0,0,0,0,0,0,0,0,103,0.55,0.12,0,0,0.001428571,0,0.226190476,1,0,0,0,0.006547619,0,0,0,0,0,0,0,0,1.226190476,0.006547619,0.001428571,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0.226190476,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,27.4
CAR_p01c,CAR,1,closed,2017,-47.927811,-25.09477,30.15032,1,266,8,30,3.333333333,1.737983449,0.74556213,NA,22,2,0,0.97,0.72,0.07,0,0.22,642.21,7491.1,36.23,16.92,16.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,38,18,68,265,3333,122,5,12,6,9,5,411,872,53,76,ar,85,1,0,0,1,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.002352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR_p02o,CAR,2,open,2017,-47.925272,-25.095338,20.689249,1,266,7,88,9.777777778,1.587010258,0.715920916,NA,40,12,0.05,0.7,0.67,0.1,0.02,5.27,1825.33,10797.48,18218.56,9.38,13.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,39,12,62,194,4783,164,20,6,5,11,5,398,902,23,75,ar,83,3,1,0,2,4,2,1,1,0,0,7,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0.28,0,19,189,0,0,0,0.55,0,0,0,0,0,0,0,0,208,0.55,0.28,0,0,0.003373494,0,0.228915663,2.277108434,0,0,0,0.006626506,0,0,0,0,0,0,0,0,2.506024096,0.006626506,0.003373494,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0.228915663,0,0,0,0,0,0,0,0,3.036144578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.85714286,27.85714286
CAR_p02c,CAR,2,closed,2017,-47.925504,-25.095345,22.185171,2,303,11,113,12.55555556,2.303488495,0.888888889,NA,31,1,0.12,0.82,0.73,0.09,0.02,0.23,598.17,25719.44,22470.16,13.06,12.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,38,9,51,176,50,155,2,5,4,9,42,311,931,19,50,ar,68,2,0,1,1,2,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0.55,0.12,0,0,0.001764706,0,0,0,0,0,0,0.008088235,0,0,0,0,0,0,0,0,0,0.008088235,0.001764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR_p03o,CAR,3,open,2017,-47.924067,-25.095521,11.745375,7,150,6,17,1.888888889,1.619898376,0.770975057,NA,15,2,0,0.85,0.72,0.07,0.01,0.18,1266.72,12696.74,20.25,16.78,16.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,23,71,324,3235,115,19,15,8,11,48,725,532,263,206,md-ar,83,5,1,2,2,5,2,1,2,0,1,24,0,6,33,0,0,0,7,0,0,0,0,0,0,0,0,39,7,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,33,0,3.5,2,0,133,2121,0,0,0,3.85,0,0,0,0,0,0,0,0,2254,3.85,5.5,0,0.042168675,0.024096386,0,1.602409639,25.55421687,0,0,0,0.046385542,0,0,0,0,0,0,0,0,27.15662651,0.046385542,0.06626506,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,2828,0,0,0,0,0,0,0,0,0,0,0,1.602409639,0,0,0,0,0,0,0,0,34.07228916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.09677419,28.09677419
CAR_p03c,CAR,3,closed,2017,-47.924126,-25.095439,17.124147,3,255,7,37,4.111111111,1.702785743,0.768175583,NA,15,0,0.01,0.78,0.63,0.11,0.03,0.84,526.45,33051.23,40145.94,13.7,13.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4,26,97,268,2778,153,5,17,9,1,71,571,527,269,204,md-ar,102,2,0,1,1,2,0,1,1,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,6.05,0,0,0,0,0,0,0,0,0,6.05,0.36,0,0,0.003529412,0,0,0,0,0,0,0.059313725,0,0,0,0,0,0,0,0,0,0.059313725,0.003529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR_p04o,CAR,4,open,2017,-47.922067,-25.095685,23.64897,12,169,7,32,3.555555556,1.7419852,0.799048751,NA,21,1,0,0.79,0.72,0.1,0.01,5.03,1912.69,12006.84,5364.07,11.71,14.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,37,14,96,146,6585,93,25,6,7,27,82,652,323,473,204,md-ar,102,3,1,0,2,4,2,0,2,0,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0.04,0,19,42,0,0,0,0,0,0,0,0,0,0,0,0,61,0,3.04,0,0.029411765,3.92E-04,0,0.18627451,0.411764706,0,0,0,0,0,0,0,0,0,0,0,0,0.598039216,0,0.029803922,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.18627451,0,0,0,0,0,0,0,0,0.549019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33333333,26.33333333
CAR_p04c,CAR,4,closed,2017,-47.922061,-25.095662,22.005089,15,163,11,68,7.555555556,1.374296367,0.537436667,NA,29,0,0.44,0.72,0.78,0.14,0.02,1.49,2832.24,21435.65,69745.41,13.86,16.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,36,11,117,94,7442,84,1,5,6,32,106,645,545,199,255,md-arg,102,1,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.001176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR_p05o,CAR,5,open,2017,-47.919731,-25.095462,17.537193,1,59,6,85,9.444444444,1.44023475,0.6875,NA,23,1,0.04,0.66,0.7,0.12,0.02,5.29,2023.55,10376.3,16319.13,13.86,18.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,39,2,109,183,4595,53,14,8,12,17,89,847,337,430,233,md-ar,83,3,2,0,1,5,3,0,2,0,3,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0.04,0,19,189,0,0,0,0,0,0,15.6,0,0,0,0,0,223.6,0,2.04,0,0.024096386,4.82E-04,0,0.228915663,2.277108434,0,0,0,0,0,0,0.187951807,0,0,0,0,0,2.693975904,0,0.024578313,0,0,0,0,0,0,0,0,46.4,0,0,19,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0.559036145,0,0,0.228915663,0,0,0,0,0,0,0,0,3.036144578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28.2
CAR_p05c,CAR,5,closed,2017,-47.919784,-25.095556,19.485991,3,323,7,62,6.888888889,0.847050303,0.368640323,NA,27,0,0.01,0.68,0.63,0.05,0.01,1.1,1574.88,9104,10303.38,6.63,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,38,13,98,133,6486,98,28,5,7,24,85,591,505,292,203,md-ar,56,1,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0.04,0,0,7.14E-04,0,0,0,0,0,0,0.019642857,0,0,0,0,0,0,0,0,0,0.019642857,7.14E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
